PopSize,MutationProbgene,MutationProbIndividual,CrossoverProb,ElitismProb,NumberOfGenerations,Pastreturn,BestFitness,RealReturn,
2000,0.01,0.5,0.1,0.2,5000,6802958.5,0.09390483784356929,0.05879282102138919,
2000,0.01,0.5,0.2,0.1,200,3962551.0,0.11303382577579828,0.06735471188549452,
2000,0.01,0.5,0.2,0.1,500,5470658.5,0.10064224153450389,0.06050648152913844,
2000,0.01,0.5,0.2,0.1,1000,6502582.0,0.09056021411373269,0.0582494394545864,
2000,0.01,0.5,0.2,0.1,5000,6803277.5,0.0939618251059115,0.058804694147698816,
2000,0.01,0.5,0.2,0.15,200,3714958.2,0.12582798314623894,0.0715445911221084,
2000,0.01,0.5,0.2,0.15,500,5447149.5,0.10878390286803569,0.06671460583796653,
2000,0.01,0.5,0.2,0.15,1000,6613078.0,0.09299279935521494,0.058995792086292735,
2000,0.01,0.5,0.2,0.15,5000,6803317.0,0.09392223490337129,0.05879555062135103,
2000,0.01,0.5,0.2,0.2,200,3920250.0,0.10095548702663604,0.06600970617417076,
2000,0.01,0.5,0.2,0.2,500,5519326.5,0.10633976435571174,0.06480344762974344,
2000,0.01,0.5,0.2,0.2,1000,6622470.5,0.09632130197014044,0.05979753967405836,
2000,0.01,0.5,0.2,0.2,5000,6803326.5,0.09393104500176813,0.058797560119204624,
2000,0.01,0.5,0.3,0.1,200,4213624.5,0.1069945093806274,0.06642611976036986,
2000,0.01,0.5,0.3,0.1,500,6079936.0,0.10282969229767529,0.06172914910642161,
2000,0.01,0.5,0.3,0.1,1000,6677629.5,0.09352653412388656,0.059122064778867035,
2000,0.01,0.5,0.3,0.1,5000,6803329.0,0.09393442069087335,0.05879836905636726,
2000,0.01,0.5,0.3,0.15,200,4301701.0,0.11357374592158048,0.06975342689151606,
2000,0.01,0.5,0.3,0.15,500,6094475.5,0.09919044092837523,0.06173895937120829,
2000,0.01,0.5,0.3,0.15,1000,6724518.5,0.09630678846916947,0.05953839672849832,
2000,0.01,0.5,0.3,0.15,5000,6803329.5,0.0939244803114227,0.05879605097293531,
2000,0.01,0.5,0.3,0.2,200,3857687.8,0.10670604687144439,0.06772059592117821,
2000,0.01,0.5,0.3,0.2,500,6185137.5,0.0989116730537482,0.06137373739544366,
2000,0.01,0.5,0.3,0.2,1000,6734732.0,0.09724578545643141,0.059677690648809935,
2000,0.01,0.5,0.3,0.2,5000,6803329.5,0.09391450700492535,0.05879374664474495,
2000,0.01,0.5,0.4,0.1,200,4499537.5,0.11846483138671501,0.06927971206357872,
2000,0.01,0.5,0.4,0.1,500,6241927.5,0.1019707031385769,0.06257327020432822,
2000,0.01,0.5,0.4,0.1,1000,6745348.0,0.09648783725796245,0.0595119351019465,
2000,0.01,0.5,0.4,0.1,5000,6803329.5,0.09393863017585154,0.058799333512019956,
2000,0.01,0.5,0.4,0.15,200,4750813.5,0.10134655318242837,0.06622149459261747,
2000,0.01,0.5,0.4,0.15,500,6401019.0,0.08868954315802756,0.05834868409956922,
2000,0.01,0.5,0.4,0.15,1000,6771946.5,0.09464287866091733,0.05899841762879845,
2000,0.01,0.5,0.4,0.15,5000,6803329.5,0.09392568446477274,0.05879634180867519,
2000,0.01,0.5,0.4,0.2,200,4636085.0,0.09506219694114676,0.06374724806598946,
2000,0.01,0.5,0.4,0.2,500,6433611.0,0.09115940773109783,0.05871238694065178,
2000,0.01,0.5,0.4,0.2,1000,6781177.5,0.09332779830649314,0.05871610641336097,
2000,0.01,0.5,0.4,0.2,5000,6803329.5,0.09391402257586494,0.05879365601780383,
2000,0.01,0.6,0.1,0.1,200,2866839.0,0.12754130173075132,0.07459700013412812,
2000,0.01,0.6,0.1,0.1,500,4769993.0,0.11754404234272955,0.06882078048490466,
2000,0.01,0.6,0.1,0.1,1000,6061073.5,0.09844460771990103,0.062065255295048576,
2000,0.01,0.6,0.1,0.1,5000,6802023.5,0.09349794411103732,0.058697307619321674,
2000,0.01,0.6,0.1,0.15,200,3100079.8,0.12005538824173188,0.07262326651010052,
2000,0.01,0.6,0.1,0.15,500,4605499.0,0.1180190087478528,0.07165896188441039,
2000,0.01,0.6,0.1,0.15,1000,6165864.5,0.09088213290036494,0.05993720313549486,
2000,0.01,0.6,0.1,0.15,5000,6802579.5,0.09402206577197117,0.05881953382348847,
2000,0.01,0.6,0.1,0.2,200,2942379.8,0.12758917107708775,0.07449046641422795,
2000,0.01,0.6,0.1,0.2,500,4681478.0,0.10892162201397462,0.06738842991679642,
2000,0.01,0.6,0.1,0.2,1000,6044635.5,0.09610108173085956,0.06132386262659312,
2000,0.01,0.6,0.1,0.2,5000,6802831.5,0.09373682881022308,0.05875304070867847,
2000,0.01,0.6,0.2,0.1,200,3629883.5,0.10765812036832655,0.07185548447921783,
2000,0.01,0.6,0.2,0.1,500,5504214.5,0.09356521017814554,0.06246921699313013,
2000,0.01,0.6,0.2,0.1,1000,6473326.5,0.09305316021998036,0.05899458297867162,
2000,0.01,0.6,0.2,0.1,5000,6803280.0,0.09393048588236334,0.05879753395734955,
2000,0.01,0.6,0.2,0.15,200,3423424.5,0.11363502484355728,0.07274965623504918,
2000,0.01,0.6,0.2,0.15,500,5581085.5,0.10856188938322904,0.06675521370817868,
2000,0.01,0.6,0.2,0.15,1000,6565628.0,0.09263551367308508,0.05905372369853651,
2000,0.01,0.6,0.2,0.15,5000,6803319.5,0.09393152803016029,0.058797679459106404,
2000,0.01,0.6,0.2,0.2,200,3859772.2,0.1056243968724956,0.07105449582012123,
2000,0.01,0.6,0.2,0.2,500,5755856.0,0.09024847016841564,0.060171738808491915,
2000,0.01,0.6,0.2,0.2,1000,6616260.0,0.09460418730093073,0.05914085956967433,
2000,0.01,0.6,0.2,0.2,5000,6803327.5,0.0939066214299026,0.05879191443228036,
2000,0.01,0.6,0.3,0.1,200,4088103.2,0.10241986436456843,0.0655460402682236,
2000,0.01,0.6,0.3,0.1,500,5774151.0,0.09527023513611549,0.06084430749179046,
2000,0.01,0.6,0.3,0.1,1000,6667859.5,0.09013088872699411,0.058158445871809156,
2000,0.01,0.6,0.3,0.1,5000,6803328.5,0.09394052459720122,0.058799765570918205,
2000,0.01,0.6,0.3,0.15,200,4185427.2,0.10287038345481617,0.06771485168961258,
2000,0.01,0.6,0.3,0.15,500,6160791.0,0.10094921907558733,0.06188195545886282,
2000,0.01,0.6,0.3,0.15,1000,6729548.0,0.09448203272365607,0.05908800020030443,
2000,0.01,0.6,0.3,0.15,5000,6803329.5,0.09390962895788123,0.05879259912634794,
2000,0.01,0.6,0.3,0.2,200,4169341.5,0.1100109817149778,0.06845633313899492,
2000,0.01,0.6,0.3,0.2,500,6176000.5,0.1007383347424369,0.06239368203638373,
2000,0.01,0.6,0.3,0.2,1000,6748643.5,0.09462330607655696,0.05897962270174934,
2000,0.01,0.6,0.3,0.2,5000,6803329.5,0.09393533317916977,0.05879860516734479,
2000,0.01,0.6,0.4,0.1,200,4653478.0,0.11619305341981594,0.06711033803906875,
2000,0.01,0.6,0.4,0.1,500,6228798.0,0.0890322285904165,0.05849724187184662,
2000,0.01,0.6,0.4,0.1,1000,6760889.5,0.09441977722976687,0.058967805940170724,
2000,0.01,0.6,0.4,0.1,5000,6803329.5,0.09390904011252278,0.05879246908180411,
2000,0.01,0.6,0.4,0.15,200,4738706.5,0.10694254385405981,0.0652947676018904,
2000,0.01,0.6,0.4,0.15,500,6456585.5,0.09173967227807578,0.05916538230350568,
2000,0.01,0.6,0.4,0.15,1000,6775781.5,0.09393263779803143,0.05881338484046686,
2000,0.01,0.6,0.4,0.15,5000,6803329.5,0.09391093783015803,0.05879291078035093,
2000,0.01,0.6,0.4,0.2,200,4392950.0,0.0987598455582473,0.0655148797219365,
2000,0.01,0.6,0.4,0.2,500,6407646.0,0.09618982913391137,0.05988592669122894,
2000,0.01,0.6,0.4,0.2,1000,6784493.0,0.09350129343274653,0.058728286946234415,
2000,0.01,0.6,0.4,0.2,5000,6803329.5,0.09392370632634713,0.05879588922882043,
2000,0.01,0.8,0.1,0.1,200,2773889.5,0.13231756331550273,0.08076906932761138,
2000,0.01,0.8,0.1,0.1,500,4562484.0,0.10384075360024395,0.06464981292711754,
2000,0.01,0.8,0.1,0.1,1000,5943314.0,0.09407524895242916,0.06072219740041577,
2000,0.01,0.8,0.1,0.1,5000,6802021.5,0.09436435237869431,0.05890060705240163,
2000,0.01,0.8,0.1,0.15,200,3286148.0,0.1101392046871264,0.0728602459733476,
2000,0.01,0.8,0.1,0.15,500,4696141.0,0.10145357288454504,0.06337586626643923,
2000,0.01,0.8,0.1,0.15,1000,6178181.5,0.1030261579928226,0.0626718373755851,
2000,0.01,0.8,0.1,0.15,5000,6802651.0,0.09401323136847775,0.05881752174516786,
2000,0.01,0.8,0.1,0.2,200,3480763.8,0.11879806645743535,0.07251236419425576,
2000,0.01,0.8,0.1,0.2,500,4727511.5,0.11013870533582873,0.06680519224188791,
2000,0.01,0.8,0.1,0.2,1000,6285491.5,0.09493876371982166,0.05933085488733291,
2000,0.01,0.8,0.1,0.2,5000,6802814.0,0.09391272359677244,0.058794257578322046,
2000,0.01,0.8,0.2,0.1,200,4037661.2,0.10856400246354207,0.06875812603898675,
2000,0.01,0.8,0.2,0.1,500,5517890.5,0.10272691909027132,0.06300945993458171,
2000,0.01,0.8,0.2,0.1,1000,6513991.5,0.09033778792210653,0.058484521985380455,
2000,0.01,0.8,0.2,0.1,5000,6803263.5,0.09392617067125887,0.05879661137850127,
2000,0.01,0.8,0.2,0.15,200,3437919.8,0.11209373077940879,0.06882806201818399,
2000,0.01,0.8,0.2,0.15,500,5681825.5,0.11031190636722134,0.06508854032731362,
2000,0.01,0.8,0.2,0.15,1000,6598205.5,0.09296513431651443,0.05909151000563433,
2000,0.01,0.8,0.2,0.15,5000,6803319.0,0.09390976074432443,0.0587925987837187,
2000,0.01,0.8,0.2,0.2,200,3256719.0,0.12968059964928094,0.07781316244253217,
2000,0.01,0.8,0.2,0.2,500,5568642.0,0.10323830980969713,0.0643998802148818,
2000,0.01,0.8,0.2,0.2,1000,6605344.0,0.09468827650476958,0.059511780862981735,
2000,0.01,0.8,0.2,0.2,5000,6803327.5,0.09391774365202742,0.05879451700005971,
2000,0.01,0.8,0.3,0.1,200,4302424.5,0.10460677925234711,0.0670604773963523,
2000,0.01,0.8,0.3,0.1,500,5885288.0,0.09011123531614029,0.059652918574669145,
2000,0.01,0.8,0.3,0.1,1000,6680689.5,0.0960768739005428,0.059456518410801365,
2000,0.01,0.8,0.3,0.1,5000,6803328.5,0.0939360302540368,0.05879871153813474,
2000,0.01,0.8,0.3,0.15,200,3884917.5,0.10986184321600878,0.06847502865656245,
2000,0.01,0.8,0.3,0.15,500,6239752.5,0.10239221249881901,0.06154895866861315,
2000,0.01,0.8,0.3,0.15,1000,6742244.0,0.09675219111912842,0.05954072733883743,
2000,0.01,0.8,0.3,0.15,5000,6803329.5,0.09393133326228141,0.058797650465188964,
2000,0.01,0.8,0.3,0.2,200,4125607.0,0.09768728541983662,0.06326341980318718,
2000,0.01,0.8,0.3,0.2,500,6293196.5,0.09928650167493791,0.06109882587128839,
2000,0.01,0.8,0.3,0.2,1000,6742584.5,0.09542839166326876,0.059185909098264385,
2000,0.01,0.8,0.3,0.2,5000,6803329.5,0.09393385156467014,0.05879825878104677,
2000,0.01,0.8,0.4,0.1,200,4773749.5,0.09653213514430958,0.06458774781033491,
2000,0.01,0.8,0.4,0.1,500,6185075.0,0.09697049391414639,0.05995864075117982,
2000,0.01,0.8,0.4,0.1,1000,6748415.0,0.09754033378983205,0.05974256628588793,
2000,0.01,0.8,0.4,0.1,5000,6803329.0,0.09394766248498512,0.05880146005901251,
2000,0.01,0.8,0.4,0.15,200,4806593.5,0.10924455673774465,0.06718395140092685,
2000,0.01,0.8,0.4,0.15,500,6399779.5,0.09804953382636762,0.06014089915717128,
2000,0.01,0.8,0.4,0.15,1000,6767820.0,0.09493810294747576,0.059158052415673665,
2000,0.01,0.8,0.4,0.15,5000,6803329.5,0.0939241469085501,0.05879601239565911,
2000,0.01,0.8,0.4,0.2,200,4605433.0,0.08791529311003621,0.06432693627053523,
2000,0.01,0.8,0.4,0.2,500,6461269.0,0.09400419929441702,0.05984793976044687,
2000,0.01,0.8,0.4,0.2,1000,6785056.0,0.09497774631219903,0.05906165453580763,
2000,0.01,0.8,0.4,0.2,5000,6803329.5,0.0939196902047645,0.05879495779880907,
5000,0.01,0.5,0.1,0.1,200,2983789.2,0.1256969056629203,0.07769652295272782,
5000,0.01,0.5,0.1,0.1,500,4781851.0,0.09502783481958568,0.0592378929498169,
5000,0.01,0.5,0.1,0.1,1000,6125083.5,0.1034543360421121,0.06216513658594461,
5000,0.01,0.5,0.1,0.1,5000,6802250.5,0.09392350128638109,0.058796909957670423,
5000,0.01,0.5,0.1,0.15,200,3521602.2,0.11518141395520988,0.07177137454248224,
5000,0.01,0.5,0.1,0.15,500,5342423.0,0.10277477093426168,0.0646193428803999,
5000,0.01,0.5,0.1,0.15,1000,6103645.0,0.09977369572378697,0.06177015810862421,
5000,0.01,0.5,0.1,0.15,5000,6802723.5,0.0939571744354774,0.058804036533511864,
5000,0.01,0.5,0.1,0.2,200,3556602.8,0.12968608855879502,0.07457545244139545,
5000,0.01,0.5,0.1,0.2,500,4651533.0,0.10001944240161723,0.06409075850633725,
5000,0.01,0.5,0.1,0.2,1000,6300837.5,0.1035326004001771,0.061295202655795474,
5000,0.01,0.5,0.1,0.2,5000,6802883.0,0.09377181343097415,0.05876157006873713,
5000,0.01,0.5,0.2,0.1,200,3707451.2,0.12577709869856674,0.07020993874225068,
5000,0.01,0.5,0.2,0.1,500,5708088.0,0.09876176112481637,0.06222826035673491,
5000,0.01,0.5,0.2,0.1,1000,6565751.0,0.09712942838266472,0.05979252579168686,
5000,0.01,0.5,0.2,0.1,5000,6803276.0,0.09389175624386097,0.05878846662649432,
5000,0.01,0.5,0.2,0.15,200,3867479.2,0.11729072335852,0.07293310666871244,
5000,0.01,0.5,0.2,0.15,500,5705316.5,0.09315174156085519,0.060427803213247984,
5000,0.01,0.5,0.2,0.15,1000,6619350.0,0.09583106967760444,0.05949452395208346,
5000,0.01,0.5,0.2,0.15,5000,6803324.5,0.09394680072626961,0.05880124197220069,
5000,0.01,0.5,0.2,0.2,200,3907860.0,0.11356474434047781,0.07124003783564097,
5000,0.01,0.5,0.2,0.2,500,5572565.0,0.09285548888419497,0.0608099094359938,
5000,0.01,0.5,0.2,0.2,1000,6631013.5,0.09427394968051038,0.05924629131112463,
5000,0.01,0.5,0.2,0.2,5000,6803328.5,0.09393636834752243,0.05879882177345531,
5000,0.01,0.5,0.3,0.1,200,4250985.0,0.11785287553311173,0.07266614573416316,
5000,0.01,0.5,0.3,0.1,500,6013171.5,0.09902734070072554,0.0637226197473564,
5000,0.01,0.5,0.3,0.1,1000,6684230.0,0.09616959812697966,0.05944166573102218,
5000,0.01,0.5,0.3,0.1,5000,6803329.0,0.09391863236090593,0.058794689421058505,
5000,0.01,0.5,0.3,0.15,200,4230694.0,0.10411764900013361,0.0648109460365565,
5000,0.01,0.5,0.3,0.15,500,6211331.0,0.09030632609008461,0.05936787312610888,
5000,0.01,0.5,0.3,0.15,1000,6740785.0,0.09689245944793408,0.05964941006116826,
5000,0.01,0.5,0.3,0.15,5000,6803329.5,0.09393672437280563,0.0587989117172465,
5000,0.01,0.5,0.3,0.2,200,4308207.0,0.11511881958507211,0.07135603770237087,
5000,0.01,0.5,0.3,0.2,500,6163510.5,0.10297011857671884,0.06217168051957701,
5000,0.01,0.5,0.3,0.2,1000,6751862.0,0.0959693202711009,0.059338871926703646,
5000,0.01,0.5,0.3,0.2,5000,6803329.5,0.09392419801574294,0.05879598936770857,
5000,0.01,0.5,0.4,0.1,200,4647000.0,0.10227366859891532,0.0659352957026825,
5000,0.01,0.5,0.4,0.1,500,6318852.5,0.10064155207724722,0.062257207216179854,
5000,0.01,0.5,0.4,0.1,1000,6764509.0,0.09358258064816086,0.058797470511718485,
5000,0.01,0.5,0.4,0.1,5000,6803329.5,0.09391366960527628,0.05879354715368451,
5000,0.01,0.5,0.4,0.15,200,4881569.5,0.11832519493787658,0.06686767189952224,
5000,0.01,0.5,0.4,0.15,500,6423157.0,0.09099302255590086,0.05942349281432108,
5000,0.01,0.5,0.4,0.15,1000,6778520.0,0.09662265594119245,0.059458759191721035,
5000,0.01,0.5,0.4,0.15,5000,6803329.5,0.09392054400905402,0.05879516903202036,
5000,0.01,0.5,0.4,0.2,200,4671240.0,0.10015572628067722,0.06357396853553232,
5000,0.01,0.5,0.4,0.2,500,6487673.0,0.08933859083756317,0.05784816307445252,
5000,0.01,0.5,0.4,0.2,1000,6784426.5,0.09288851410272063,0.05859276869744363,
5000,0.01,0.5,0.4,0.2,5000,6803329.5,0.09392001095498446,0.05879501886506185,
5000,0.01,0.6,0.1,0.1,200,3223342.2,0.13388324435023669,0.07715716519063531,
5000,0.01,0.6,0.1,0.1,500,4709742.5,0.10988578043231748,0.06822068044315638,
5000,0.01,0.6,0.1,0.1,1000,6131318.0,0.1030809571142606,0.06160169133976385,
5000,0.01,0.6,0.1,0.1,5000,6802175.0,0.09390135138992371,0.05879277721357428,
5000,0.01,0.6,0.1,0.15,200,3202818.2,0.12236179272068952,0.07423163288461158,
5000,0.01,0.6,0.1,0.15,500,4839982.5,0.09885291276034706,0.06371962200406164,
5000,0.01,0.6,0.1,0.15,1000,6149639.0,0.09552918671517957,0.06019842133755167,
5000,0.01,0.6,0.1,0.15,5000,6802708.0,0.09378467114076126,0.058765346120264024,
5000,0.01,0.6,0.1,0.2,200,3146646.0,0.13405346523768386,0.07609398061783583,
5000,0.01,0.6,0.1,0.2,500,4826114.5,0.10222512166319847,0.06377762501495313,
5000,0.01,0.6,0.1,0.2,1000,6119688.0,0.09584776850903826,0.06143372950257488,
5000,0.01,0.6,0.1,0.2,5000,6802863.0,0.0939547960677642,0.05880352822433646,
5000,0.01,0.6,0.2,0.1,200,3998207.5,0.11616110761450973,0.06753030267570348,
5000,0.01,0.6,0.2,0.1,500,5619482.0,0.09573919203622416,0.06187613736546897,
5000,0.01,0.6,0.2,0.1,1000,6507901.0,0.0936050739913575,0.059167109420931646,
5000,0.01,0.6,0.2,0.1,5000,6803296.0,0.09392014202521515,0.05879510663612942,
5000,0.01,0.6,0.2,0.15,200,3563214.0,0.10947520015054137,0.07140329753695868,
5000,0.01,0.6,0.2,0.15,500,5637414.5,0.09790748025583057,0.061231083589408826,
5000,0.01,0.6,0.2,0.15,1000,6574736.0,0.09386676005570084,0.05911201630859731,
5000,0.01,0.6,0.2,0.15,5000,6803325.0,0.09393822747148367,0.058799272378415,
5000,0.01,0.6,0.2,0.2,200,3632049.0,0.114761097408681,0.07150234141781249,
5000,0.01,0.6,0.2,0.2,500,5661794.0,0.10119340166926438,0.0645620535138582,
5000,0.01,0.6,0.2,0.2,1000,6614082.5,0.09154456689416227,0.05850770255676123,
5000,0.01,0.6,0.2,0.2,5000,6803329.0,0.09393009485982937,0.05879736426700808,
5000,0.01,0.6,0.3,0.1,200,4259162.5,0.11621461196112927,0.07362008215344731,
5000,0.01,0.6,0.3,0.1,500,6177342.5,0.08799786252684226,0.058628888401963584,
5000,0.01,0.6,0.3,0.1,1000,6679397.0,0.09476793822371879,0.059186393766446174,
5000,0.01,0.6,0.3,0.1,5000,6803329.0,0.09391455029917085,0.05879374017592418,
5000,0.01,0.6,0.3,0.15,200,4468899.0,0.11971339530489007,0.06945484788501133,
5000,0.01,0.6,0.3,0.15,500,6115092.0,0.09619644790023751,0.06033251782157324,
5000,0.01,0.6,0.3,0.15,1000,6727696.0,0.09622184579334392,0.05951540919134224,
5000,0.01,0.6,0.3,0.15,5000,6803329.5,0.0939418286996543,0.05880010147927363,
5000,0.01,0.6,0.3,0.2,200,4211007.0,0.10352395732787066,0.06662476726512805,
5000,0.01,0.6,0.3,0.2,500,6203445.0,0.09021419690661546,0.058889349775786165,
5000,0.01,0.6,0.3,0.2,1000,6754851.5,0.09204636167416703,0.0584787205561892,
5000,0.01,0.6,0.3,0.2,5000,6803329.5,0.0939325094394231,0.05879793130279225,
5000,0.01,0.6,0.4,0.1,200,4343910.5,0.11704300177732765,0.07086339692719751,
5000,0.01,0.6,0.4,0.1,500,6258432.5,0.10055269882886306,0.061207751180388265,
5000,0.01,0.6,0.4,0.1,1000,6752907.0,0.09408522587876683,0.058972086370190566,
5000,0.01,0.6,0.4,0.1,5000,6803329.5,0.09391911211670226,0.05879479296765014,
5000,0.01,0.6,0.4,0.15,200,4424996.5,0.11558560202905983,0.06798676533044515,
5000,0.01,0.6,0.4,0.15,500,6349822.0,0.09857003989797133,0.06062114302619586,
5000,0.01,0.6,0.4,0.15,1000,6777108.0,0.0925673611482486,0.05853315895740307,
5000,0.01,0.6,0.4,0.15,5000,6803329.5,0.09393677901635981,0.05879894322445601,
5000,0.01,0.6,0.4,0.2,200,4794966.0,0.09704875202394063,0.06314482113738362,
5000,0.01,0.6,0.4,0.2,500,6455643.5,0.09008773630156491,0.05847576975534814,
5000,0.01,0.6,0.4,0.2,1000,6785316.0,0.09472342097015249,0.05900210107369754,
5000,0.01,0.6,0.4,0.2,5000,6803329.5,0.09393564067548005,0.058798683924023536,
5000,0.01,0.8,0.1,0.1,200,3095678.5,0.13002744434650623,0.07329561586567071,
5000,0.01,0.8,0.1,0.1,500,5001867.5,0.11056461410281193,0.06399434271709388,
5000,0.01,0.8,0.1,0.1,1000,6139393.5,0.09612261246872528,0.06028066856360974,
5000,0.01,0.8,0.1,0.1,5000,6802075.0,0.09377628152961828,0.058763257210916485,
5000,0.01,0.8,0.1,0.15,200,3374672.8,0.12837060326639907,0.071596804322282,
5000,0.01,0.8,0.1,0.15,500,4894478.5,0.10632043723306764,0.06766070585742992,
5000,0.01,0.8,0.1,0.15,1000,6147749.0,0.10182897672699427,0.06181851338158717,
5000,0.01,0.8,0.1,0.15,5000,6802896.5,0.09414386529144007,0.05884831526991861,
5000,0.01,0.8,0.1,0.2,200,3868500.5,0.12302481590555496,0.07269876990178943,
5000,0.01,0.8,0.1,0.2,500,4775281.0,0.1274202966422656,0.07073463186816538,
5000,0.01,0.8,0.1,0.2,1000,6189979.5,0.09791458765747836,0.06085305758365639,
5000,0.01,0.8,0.1,0.2,5000,6802971.0,0.093812635996045,0.05877023701227354,
5000,0.01,0.8,0.2,0.1,200,3756727.5,0.10301954973150165,0.0688034329307792,
5000,0.01,0.8,0.2,0.1,500,5477579.5,0.10911703456076789,0.0657065536201286,
5000,0.01,0.8,0.2,0.1,1000,6571649.5,0.09653273257622112,0.05993255118579891,
5000,0.01,0.8,0.2,0.1,5000,6803287.0,0.0939844881116583,0.05881003028572582,
5000,0.01,0.8,0.2,0.15,200,3861570.5,0.10571162142376589,0.06694497824587095,
5000,0.01,0.8,0.2,0.15,500,5760517.0,0.09027201000520343,0.058858944055448593,
5000,0.01,0.8,0.2,0.15,1000,6601838.5,0.09660391532604005,0.060131476559153914,
5000,0.01,0.8,0.2,0.15,5000,6803322.0,0.09387362664139821,0.058784212671297804,
5000,0.01,0.8,0.2,0.2,200,3963548.2,0.11302675859583886,0.07060567882519303,
5000,0.01,0.8,0.2,0.2,500,5669992.0,0.09139418128892036,0.060319941619326446,
5000,0.01,0.8,0.2,0.2,1000,6659110.0,0.09627710271180505,0.059561999500359966,
5000,0.01,0.8,0.2,0.2,5000,6803328.5,0.09391483664976386,0.05879380860531694,
5000,0.01,0.8,0.3,0.1,200,4295222.5,0.11483710516030961,0.06964425208697644,
5000,0.01,0.8,0.3,0.1,500,6130637.5,0.09723878670083262,0.06188315806595817,
5000,0.01,0.8,0.3,0.1,1000,6700128.5,0.09698924761623867,0.05956838214420748,
5000,0.01,0.8,0.3,0.1,5000,6803329.0,0.0939210254585274,0.05879524497326522,
5000,0.01,0.8,0.3,0.15,200,4274614.5,0.10547748839300874,0.06948110547068206,
5000,0.01,0.8,0.3,0.15,500,6216872.5,0.09870712954492945,0.061027401217944754,
5000,0.01,0.8,0.3,0.15,1000,6723084.0,0.09895392934438056,0.06016764949907462,
5000,0.01,0.8,0.3,0.15,5000,6803329.5,0.0939172949122326,0.0587944070282531,
5000,0.01,0.8,0.3,0.2,200,4200431.0,0.11000293195180025,0.06884137948306268,
5000,0.01,0.8,0.3,0.2,500,6225735.0,0.10315667120893526,0.061169142376594834,
5000,0.01,0.8,0.3,0.2,1000,6750677.0,0.09367116134365606,0.05887464969983718,
5000,0.01,0.8,0.3,0.2,5000,6803329.5,0.09393188298563247,0.05879778343594184,
5000,0.01,0.8,0.4,0.1,200,4687671.0,0.11256373217647574,0.0682422727107316,
5000,0.01,0.8,0.4,0.1,500,6325917.0,0.09800039929838193,0.06051912797079708,
5000,0.01,0.8,0.4,0.1,1000,6758712.0,0.09521668645041789,0.05921990212582877,
5000,0.01,0.8,0.4,0.1,5000,6803329.5,0.09392448815699247,0.058796041911524405,
5000,0.01,0.8,0.4,0.15,200,4673371.0,0.09969434284026743,0.06433526249329521,
5000,0.01,0.8,0.4,0.15,500,6340133.0,0.09115246208602726,0.0594966129433401,
5000,0.01,0.8,0.4,0.15,1000,6777479.5,0.09495837544715657,0.05908307343202835,
5000,0.01,0.8,0.4,0.15,5000,6803329.5,0.0939398826971111,0.05879962837369686,
5000,0.01,0.8,0.4,0.2,200,4692049.0,0.12060647908019245,0.06806802775729755,
5000,0.01,0.8,0.4,0.2,500,6443326.0,0.08993788441992712,0.058556856090445815,
5000,0.01,0.8,0.4,0.2,1000,6786078.5,0.09433684193486902,0.0589074076656306,
5000,0.01,0.8,0.4,0.2,5000,6803329.5,0.09393386359573126,0.058798255182336265,
