PopSize,MutationProbgene,MutationProbIndividual,CrossoverProb,ElitismProb,NumberOfGenerations,BestFitness,RealReturn,
1000,0.1,0.05,0.9,0.1,200,-1040.0054,0.12114106643751471,
1000,0.1,0.05,0.9,0.1,500,-515.661,0.43127370609920673,
1000,0.1,0.05,0.9,0.1,1000,-2746.2947,0.25085731238710135,
1000,0.1,0.05,0.9,0.15,200,-857.97784,0.19754675488420625,
1000,0.1,0.05,0.9,0.15,500,-666.51874,0.11156856196286329,
1000,0.1,0.05,0.9,0.15,1000,-2294.2996,0.3306643940900268,
1000,0.1,0.05,0.9,0.2,200,-2420.821,0.38665642560517266,
1000,0.1,0.05,0.9,0.2,500,-2014.5337,0.17182152500075193,
1000,0.1,0.05,0.9,0.2,1000,-2504.8835,0.16298830403046394,
1000,0.1,0.05,0.9,0.5,200,-825.79456,0.24433589490703292,
1000,0.1,0.05,0.9,0.5,500,-1768.7906,0.147305771303142,
1000,0.1,0.05,0.9,0.5,1000,-2330.0488,0.10758756088151085,
1000,0.1,0.05,0.9,0.8,200,-1356.6322,0.22891468854724345,
1000,0.1,0.05,0.9,0.8,500,-1115.023,0.42957321784188024,
1000,0.1,0.05,0.9,0.8,1000,-2412.7961,0.2802850785041951,
1000,0.1,0.1,0.1,0.1,200,-2048.5974,0.24762113822111265,
1000,0.1,0.1,0.1,0.1,500,-3022.6516,0.12468255521214364,
1000,0.1,0.1,0.1,0.1,1000,-1998.5444,0.22509333128689574,
1000,0.1,0.1,0.1,0.15,200,-1186.3457,0.19023423209510407,
1000,0.1,0.1,0.1,0.15,500,-3673.7673,0.21791617987892992,
1000,0.1,0.1,0.1,0.15,1000,-2141.4014,0.1981048341177148,
1000,0.1,0.1,0.1,0.2,200,-1667.7607,0.15295970319351002,
1000,0.1,0.1,0.1,0.2,500,-2078.7234,0.2823733533719059,
1000,0.1,0.1,0.1,0.2,1000,-1972.0522,0.07856295702027871,
1000,0.1,0.1,0.1,0.5,200,-468.77316,0.25632180208517646,
1000,0.1,0.1,0.1,0.5,500,-2114.6338,0.18571157179924638,
1000,0.1,0.1,0.1,0.5,1000,-3588.467,0.14155178395707935,
1000,0.1,0.1,0.1,0.8,200,-177.46603,0.1721084061434758,
1000,0.1,0.1,0.1,0.8,500,-968.7657,0.23251828040208786,
1000,0.1,0.1,0.1,0.8,1000,-1011.4749,0.18753684170746504,
1000,0.1,0.1,0.2,0.1,200,-1266.5922,0.1560595940558833,
1000,0.1,0.1,0.2,0.1,500,-1205.7509,0.20598497070889804,
1000,0.1,0.1,0.2,0.1,1000,-3316.8804,0.23054307936529525,
1000,0.1,0.1,0.2,0.15,200,-1587.6512,0.15883651202796295,
1000,0.1,0.1,0.2,0.15,500,-1674.0546,0.3320181662567569,
1000,0.1,0.1,0.2,0.15,1000,-2594.8105,0.17358557853878204,
1000,0.1,0.1,0.2,0.2,200,-1864.426,0.17415115822398683,
1000,0.1,0.1,0.2,0.2,500,-1939.8163,0.10674121984309648,
1000,0.1,0.1,0.2,0.2,1000,-2908.6465,0.22770751860789007,
1000,0.1,0.1,0.2,0.5,200,-1536.1692,0.2071258322198012,
1000,0.1,0.1,0.2,0.5,500,-3908.529,0.32834472613094057,
1000,0.1,0.1,0.2,0.5,1000,-1933.5438,0.10236756178331695,
1000,0.1,0.1,0.2,0.8,200,-1320.4563,0.1916298825776628,
1000,0.1,0.1,0.2,0.8,500,-1367.818,0.3615586966199813,
1000,0.1,0.1,0.2,0.8,1000,-2247.776,0.15167964197588157,
1000,0.1,0.1,0.3,0.1,200,-3023.386,0.1120497845367879,
1000,0.1,0.1,0.3,0.1,500,-1609.8842,0.16725198496343885,
1000,0.1,0.1,0.3,0.1,1000,-2897.1418,0.22444451968886273,
1000,0.1,0.1,0.3,0.15,200,-1648.5483,0.28975215828747425,
1000,0.1,0.1,0.3,0.15,500,-3826.115,0.3500953667104092,
1000,0.1,0.1,0.3,0.15,1000,-1570.4352,0.26670595418783455,
1000,0.1,0.1,0.3,0.2,200,-3754.9746,0.06911739196174208,
1000,0.1,0.1,0.3,0.2,500,-1675.4897,0.05921416582802774,
1000,0.1,0.1,0.3,0.2,1000,-1581.7931,0.18281864127062955,
1000,0.1,0.1,0.3,0.5,200,-3269.9377,0.19290406855877637,
1000,0.1,0.1,0.3,0.5,500,-2500.515,0.15184957156929985,
1000,0.1,0.1,0.3,0.5,1000,-2045.5287,0.23231399655585078,
1000,0.1,0.1,0.3,0.8,200,-879.2086,0.1122650137466174,
1000,0.1,0.1,0.3,0.8,500,-2293.5283,0.3309988407202721,
1000,0.1,0.1,0.3,0.8,1000,-1874.2399,0.31793795745706205,
1000,0.1,0.1,0.6,0.1,200,-736.08563,0.057205285153588775,
1000,0.1,0.1,0.6,0.1,500,-2969.3865,0.11372999038721304,
1000,0.1,0.1,0.6,0.1,1000,-470.8782,0.16227350261025397,
1000,0.1,0.1,0.6,0.15,200,-994.71686,0.29584067965715427,
1000,0.1,0.1,0.6,0.15,500,-2141.4421,0.26365423492838946,
1000,0.1,0.1,0.6,0.15,1000,-969.52844,0.42376968447421615,
1000,0.1,0.1,0.6,0.2,200,-1286.6216,0.23128097186796853,
1000,0.1,0.1,0.6,0.2,500,-3447.4187,0.12056416983419858,
1000,0.1,0.1,0.6,0.2,1000,-2142.3606,0.24239673962713604,
1000,0.1,0.1,0.6,0.5,200,-1580.7188,0.13880737398889806,
1000,0.1,0.1,0.6,0.5,500,-1479.7792,0.12269429090631875,
1000,0.1,0.1,0.6,0.5,1000,-1394.2034,0.173990584206839,
1000,0.1,0.1,0.6,0.8,200,-1630.738,0.20862474961409755,
1000,0.1,0.1,0.6,0.8,500,-1715.4464,0.11496450183188012,
1000,0.1,0.1,0.6,0.8,1000,-1255.8323,0.12989058040502002,
1000,0.1,0.1,0.8,0.1,200,-2134.4907,0.1299275499051098,
1000,0.1,0.1,0.8,0.1,500,-1240.2375,0.19247997507846382,
1000,0.1,0.1,0.8,0.1,1000,-1700.0071,0.23373274719771564,
1000,0.1,0.1,0.8,0.15,200,-1882.3712,0.09320953853392878,
1000,0.1,0.1,0.8,0.15,500,-865.544,0.13359977548771282,
1000,0.1,0.1,0.8,0.15,1000,-2519.0142,0.0882878914006434,
1000,0.1,0.1,0.8,0.2,200,-328.29358,0.11910291191859854,
1000,0.1,0.1,0.8,0.2,500,-1494.2445,0.29062949894830425,
1000,0.1,0.1,0.8,0.2,1000,-1069.4694,0.22644558801160541,
1000,0.1,0.1,0.8,0.5,200,-997.13336,0.1623130607309335,
1000,0.1,0.1,0.8,0.5,500,-1599.3145,0.14332535227971935,
1000,0.1,0.1,0.8,0.5,1000,-2834.2722,0.1119640108878476,
1000,0.1,0.1,0.8,0.8,200,-702.96497,0.19299669101007932,
1000,0.1,0.1,0.8,0.8,500,-1907.3745,0.13258830527090884,
1000,0.1,0.1,0.8,0.8,1000,-1503.1237,0.17333267027918575,
1000,0.1,0.1,0.9,0.1,200,-3287.1433,0.18832807006240332,
1000,0.1,0.1,0.9,0.1,500,-1046.577,0.29801681280869613,
1000,0.1,0.1,0.9,0.1,1000,-936.46893,0.18886155341885305,
1000,0.1,0.1,0.9,0.15,200,-1024.1514,0.1289046914579119,
1000,0.1,0.1,0.9,0.15,500,-1546.1383,0.15524805308224096,
1000,0.1,0.1,0.9,0.15,1000,-1011.258,0.18115907155271835,
1000,0.1,0.1,0.9,0.2,200,-1114.6643,0.17277329134086858,
1000,0.1,0.1,0.9,0.2,500,-1278.3995,0.34206917444118834,
1000,0.1,0.1,0.9,0.2,1000,-2019.0248,0.11687441276536056,
1000,0.1,0.1,0.9,0.5,200,-2140.6963,0.17424880284206973,
1000,0.1,0.1,0.9,0.5,500,-1692.9263,0.32111717412657587,
1000,0.1,0.1,0.9,0.5,1000,-1641.6165,0.19670323737143403,
1000,0.1,0.1,0.9,0.8,200,-1023.1763,0.2533683440727206,
1000,0.1,0.1,0.9,0.8,500,-1251.4174,0.14326030018871985,
1000,0.1,0.1,0.9,0.8,1000,-3005.468,0.028988595235271447,
1000,0.1,0.15,0.1,0.1,200,-4109.959,0.10075939048441253,
1000,0.1,0.15,0.1,0.1,500,-3770.5217,0.22803505301632776,
1000,0.1,0.15,0.1,0.1,1000,-3728.5635,0.2411116955339952,
1000,0.1,0.15,0.1,0.15,200,-2220.2305,0.16226892518401825,
1000,0.1,0.15,0.1,0.15,500,-4210.0625,0.13466999758104517,
1000,0.1,0.15,0.1,0.15,1000,-2275.9114,0.11457095238435586,
1000,0.1,0.15,0.1,0.2,200,-1481.5701,0.13894229044744652,
1000,0.1,0.15,0.1,0.2,500,-1499.589,0.4722216213715982,
1000,0.1,0.15,0.1,0.2,1000,-4566.966,0.14642183480899135,
1000,0.1,0.15,0.1,0.5,200,-1920.1833,0.17795874822648164,
1000,0.1,0.15,0.1,0.5,500,-2383.345,0.14809036889423205,
1000,0.1,0.15,0.1,0.5,1000,-2940.0706,0.12798421962978984,
1000,0.1,0.15,0.1,0.8,200,-146.11967,0.1259854540805751,
1000,0.1,0.15,0.1,0.8,500,-421.24426,0.26077704263939433,
1000,0.1,0.15,0.1,0.8,1000,-1763.0051,0.14157509811892624,
1000,0.1,0.15,0.2,0.1,200,-972.1684,0.0749642677001552,
1000,0.1,0.15,0.2,0.1,500,-1912.9912,0.09703112858788134,
1000,0.1,0.15,0.2,0.1,1000,-3289.5898,0.1013629063652001,
1000,0.1,0.15,0.2,0.15,200,-1591.4989,0.4393298781795581,
1000,0.1,0.15,0.2,0.15,500,-1953.8413,0.24550636134903336,
1000,0.1,0.15,0.2,0.15,1000,-2301.8215,0.15057804863839255,
1000,0.1,0.15,0.2,0.2,200,-2060.7925,0.10287637301448616,
1000,0.1,0.15,0.2,0.2,500,-2226.97,0.3860039178711896,
1000,0.1,0.15,0.2,0.2,1000,-1440.7623,0.13180419102258617,
1000,0.1,0.15,0.2,0.5,200,-2982.7605,0.12710612982525452,
1000,0.1,0.15,0.2,0.5,500,-1407.2089,0.050707394273890774,
1000,0.1,0.15,0.2,0.5,1000,-2139.3684,0.16231465316475624,
1000,0.1,0.15,0.2,0.8,200,-246.34618,0.2950521939532116,
1000,0.1,0.15,0.2,0.8,500,-172.10971,0.15364540132394278,
1000,0.1,0.15,0.2,0.8,1000,-1798.1426,0.026996471674211077,
1000,0.1,0.15,0.3,0.1,200,-1679.8296,0.42205761349661813,
1000,0.1,0.15,0.3,0.1,500,-2348.4807,0.26942385121773826,
1000,0.1,0.15,0.3,0.1,1000,-1175.0529,0.10545227915343082,
1000,0.1,0.15,0.3,0.15,200,-1288.3096,0.3851570548368935,
1000,0.1,0.15,0.3,0.15,500,-666.0666,0.2429590591926496,
1000,0.1,0.15,0.3,0.15,1000,-1840.0459,0.32328560439913606,
1000,0.1,0.15,0.3,0.2,200,-1126.0195,0.2298824137417465,
1000,0.1,0.15,0.3,0.2,500,-2009.4259,0.09137306156645868,
1000,0.1,0.15,0.3,0.2,1000,-2882.5657,0.10357125612608274,
1000,0.1,0.15,0.3,0.5,200,-968.0882,0.27470226960564675,
1000,0.1,0.15,0.3,0.5,500,-2195.859,0.4077253420270812,
1000,0.1,0.15,0.3,0.5,1000,-2404.7825,0.17432308067036129,
1000,0.1,0.15,0.3,0.8,200,-137.4363,0.16678259312342086,
1000,0.1,0.15,0.3,0.8,500,-1001.734,0.1903417347239813,
1000,0.1,0.15,0.3,0.8,1000,-1267.0214,0.0874172670208303,
1000,0.1,0.15,0.6,0.1,200,-1163.1398,0.17609202261685242,
1000,0.1,0.15,0.6,0.1,500,-1459.7041,0.23929960730941557,
1000,0.1,0.15,0.6,0.1,1000,-3561.0142,0.3065629691629496,
1000,0.1,0.15,0.6,0.15,200,-1023.9939,0.16702079509266415,
1000,0.1,0.15,0.6,0.15,500,-1715.4814,0.2886605759755567,
1000,0.1,0.15,0.6,0.15,1000,-1980.7072,0.2876244589808037,
1000,0.1,0.15,0.6,0.2,200,-1165.3489,0.27425690621209964,
1000,0.1,0.15,0.6,0.2,500,-1150.5131,0.23978152647435785,
1000,0.1,0.15,0.6,0.2,1000,-3096.4006,0.14731188820788726,
1000,0.1,0.15,0.6,0.5,200,-936.4766,0.22707233657585335,
1000,0.1,0.15,0.6,0.5,500,-2719.9524,0.15744443727021853,
1000,0.1,0.15,0.6,0.5,1000,-1788.9363,0.16551538010908712,
1000,0.1,0.15,0.6,0.8,200,-581.07904,0.3384049474415556,
1000,0.1,0.15,0.6,0.8,500,-1005.16583,0.24422237768352156,
1000,0.1,0.15,0.6,0.8,1000,-2167.6816,0.29563260897492694,
1000,0.1,0.15,0.8,0.1,200,-468.68307,0.10892629541599533,
1000,0.1,0.15,0.8,0.1,500,-1506.2351,0.1695996652502026,
1000,0.1,0.15,0.8,0.1,1000,-5366.167,0.1724496568368942,
1000,0.1,0.15,0.8,0.15,200,-1251.1063,0.11680026705881127,
1000,0.1,0.15,0.8,0.15,500,-1606.5468,0.170928693991227,
1000,0.1,0.15,0.8,0.15,1000,-1433.3895,0.15611796997001973,
1000,0.1,0.15,0.8,0.2,200,-1173.4581,0.1779857996551113,
1000,0.1,0.15,0.8,0.2,500,-1597.4839,0.14240925472064186,
1000,0.1,0.15,0.8,0.2,1000,-1664.8746,0.31030306108760936,
1000,0.1,0.15,0.8,0.5,200,-1233.1084,0.2948416790727029,
1000,0.1,0.15,0.8,0.5,500,-1862.4261,0.17426053923986964,
1000,0.1,0.15,0.8,0.5,1000,-2294.3958,0.20806816540243556,
1000,0.1,0.15,0.8,0.8,200,-997.95197,0.2426688939796661,
1000,0.1,0.15,0.8,0.8,500,-1317.8369,0.37908267938363904,
1000,0.1,0.15,0.8,0.8,1000,-1683.066,0.16878656550380763,
1000,0.1,0.15,0.9,0.1,200,-912.90076,0.12240351841945152,
1000,0.1,0.15,0.9,0.1,500,-1023.1624,0.15962154196942085,
1000,0.1,0.15,0.9,0.1,1000,-1309.5806,0.12165305728929293,
1000,0.1,0.15,0.9,0.15,200,-750.3682,0.34237384193790266,
1000,0.1,0.15,0.9,0.15,500,-1400.5662,0.24649430373445047,
1000,0.1,0.15,0.9,0.15,1000,-799.9149,0.39357769018938965,
1000,0.1,0.15,0.9,0.2,200,-1124.097,0.3150803679755068,
1000,0.1,0.15,0.9,0.2,500,-1689.5557,0.1445223028888559,
1000,0.1,0.15,0.9,0.2,1000,-2043.0111,0.0797500437651999,
1000,0.1,0.15,0.9,0.5,200,-4115.0337,0.12777608090104936,
1000,0.1,0.15,0.9,0.5,500,-1283.8873,0.19057666066562617,
1000,0.1,0.15,0.9,0.5,1000,-1921.1989,0.26142857368790023,
1000,0.1,0.15,0.9,0.8,200,-616.17926,0.14799978980398643,
1000,0.1,0.15,0.9,0.8,500,-1054.5626,0.28039223117798057,
1000,0.1,0.15,0.9,0.8,1000,-2146.5188,0.24391324448790602,
1000,0.1,0.3,0.1,0.1,200,-1263.0132,0.2118787052232309,
1000,0.1,0.3,0.1,0.1,500,-3116.6655,0.1563987909706612,
1000,0.1,0.3,0.1,0.1,1000,-5743.747,0.14921250849225426,
1000,0.1,0.3,0.1,0.15,200,-1672.6486,0.1101096598646771,
1000,0.1,0.3,0.1,0.15,500,-1872.0258,0.1784587908763193,
1000,0.1,0.3,0.1,0.15,1000,-2859.2097,0.1405953455110954,
1000,0.1,0.3,0.1,0.2,200,-1552.9011,0.21687037056502512,
1000,0.1,0.3,0.1,0.2,500,-2209.9478,0.09537158352024414,
1000,0.1,0.3,0.1,0.2,1000,-5184.877,0.04011880132132664,
1000,0.1,0.3,0.1,0.5,200,-2216.9539,0.28098696423895464,
1000,0.1,0.3,0.1,0.5,500,-1479.0814,0.13990237052222296,
1000,0.1,0.3,0.1,0.5,1000,-3061.5166,0.31032838953846204,
1000,0.1,0.3,0.1,0.8,200,-771.4848,0.3202895393517322,
1000,0.1,0.3,0.1,0.8,500,-985.3031,0.11732391409333318,
1000,0.1,0.3,0.1,0.8,1000,-1431.8628,0.06409847194826067,
1000,0.1,0.3,0.2,0.1,200,-1256.8604,0.15711594732109793,
1000,0.1,0.3,0.2,0.1,500,-1950.8878,0.0790583902868429,
1000,0.1,0.3,0.2,0.1,1000,-1591.1567,0.21825825542297841,
1000,0.1,0.3,0.2,0.15,200,-1590.0588,0.28408677667811594,
1000,0.1,0.3,0.2,0.15,500,-4048.5122,0.2932876730918303,
1000,0.1,0.3,0.2,0.15,1000,-3876.5225,0.14584452228356162,
1000,0.1,0.3,0.2,0.2,200,-875.87946,0.19506714864611144,
1000,0.1,0.3,0.2,0.2,500,-1740.7588,0.3829571470753414,
1000,0.1,0.3,0.2,0.2,1000,-4690.426,0.08277510089898849,
1000,0.1,0.3,0.2,0.5,200,-7071.605,0.35976208668741005,
1000,0.1,0.3,0.2,0.5,500,-1262.7065,0.29129158646423947,
1000,0.1,0.3,0.2,0.5,1000,-4786.513,0.11755009696507787,
1000,0.1,0.3,0.2,0.8,200,-167.3968,0.1692747431800958,
1000,0.1,0.3,0.2,0.8,500,-407.878,0.18694764494739644,
1000,0.1,0.3,0.2,0.8,1000,-2933.1624,0.22683628725775734,
1000,0.1,0.3,0.3,0.1,200,-346.80902,0.17782205912402307,
1000,0.1,0.3,0.3,0.1,500,-3368.1436,0.13574141204707862,
1000,0.1,0.3,0.3,0.1,1000,-1149.8096,0.21412430595957663,
1000,0.1,0.3,0.3,0.15,200,-3646.6414,0.05188014606866333,
1000,0.1,0.3,0.3,0.15,500,-1334.711,0.12763178406471237,
1000,0.1,0.3,0.3,0.15,1000,-2033.4824,0.17199374387681662,
1000,0.1,0.3,0.3,0.2,200,-3995.8901,0.23882572631480328,
1000,0.1,0.3,0.3,0.2,500,-2153.5864,0.13963615979374078,
1000,0.1,0.3,0.3,0.2,1000,-2146.4707,0.1555443391707765,
1000,0.1,0.3,0.3,0.5,200,-528.90894,0.2868328277103025,
1000,0.1,0.3,0.3,0.5,500,-1550.1334,0.11462901808835835,
1000,0.1,0.3,0.3,0.5,1000,-4747.4893,0.1743697394629892,
1000,0.1,0.3,0.3,0.8,200,-194.4697,0.270096636452206,
1000,0.1,0.3,0.3,0.8,500,-973.6336,0.35564336686747794,
1000,0.1,0.3,0.3,0.8,1000,-2841.9248,0.12676088740542016,
1000,0.1,0.3,0.6,0.1,200,-609.039,0.35285900558681554,
1000,0.1,0.3,0.6,0.1,500,-1417.9111,0.2921053923972059,
1000,0.1,0.3,0.6,0.1,1000,-1643.3156,0.29584866945671356,
1000,0.1,0.3,0.6,0.15,200,-4178.8633,0.08419831789149894,
1000,0.1,0.3,0.6,0.15,500,-985.9133,0.192288125115502,
1000,0.1,0.3,0.6,0.15,1000,-1233.9913,0.11093762907336074,
1000,0.1,0.3,0.6,0.2,200,-1188.6321,0.10300308236208756,
1000,0.1,0.3,0.6,0.2,500,-4012.2014,0.19431259309294566,
1000,0.1,0.3,0.6,0.2,1000,-4307.135,0.15054681162511577,
1000,0.1,0.3,0.6,0.5,200,-1999.075,0.18128435038552423,
1000,0.1,0.3,0.6,0.5,500,-1522.0398,0.1982586081693502,
1000,0.1,0.3,0.6,0.5,1000,-1962.1006,0.23865124568761462,
1000,0.1,0.3,0.6,0.8,200,-390.2138,0.3168012270759711,
1000,0.1,0.3,0.6,0.8,500,-2400.6345,0.2080595308235619,
1000,0.1,0.3,0.6,0.8,1000,-2187.4436,0.121980772367464,
1000,0.1,0.3,0.8,0.1,200,-2238.589,0.2344287533373399,
1000,0.1,0.3,0.8,0.1,500,-745.12976,0.16968531471734158,
1000,0.1,0.3,0.8,0.1,1000,-571.4752,0.37661443672235967,
1000,0.1,0.3,0.8,0.15,200,-1934.2393,0.2876956070666649,
1000,0.1,0.3,0.8,0.15,500,-1936.534,0.1527101379654247,
1000,0.1,0.3,0.8,0.15,1000,-1670.5066,0.2032713645380285,
1000,0.1,0.3,0.8,0.2,200,-1199.7367,0.3542066071704786,
1000,0.1,0.3,0.8,0.2,500,-1383.6074,0.08850463765054138,
1000,0.1,0.3,0.8,0.2,1000,-1625.7925,0.2303349062351743,
1000,0.1,0.3,0.8,0.5,200,-1709.109,0.3112358869236085,
1000,0.1,0.3,0.8,0.5,500,-1613.1769,0.14715362507984875,
1000,0.1,0.3,0.8,0.5,1000,-2876.2698,0.2809347033597343,
1000,0.1,0.3,0.8,0.8,200,-1089.0537,0.18667213299510688,
1000,0.1,0.3,0.8,0.8,500,-1941.9489,0.20842209786449298,
1000,0.1,0.3,0.8,0.8,1000,-1771.1543,0.09287109777411444,
1000,0.1,0.3,0.9,0.1,200,-1104.3062,0.1202177482865408,
1000,0.1,0.3,0.9,0.1,500,-957.35004,0.3214046792561934,
1000,0.1,0.3,0.9,0.1,1000,-528.5876,0.3303256788668479,
1000,0.1,0.3,0.9,0.15,200,-328.13483,0.4157525655624519,
1000,0.1,0.3,0.9,0.15,500,-1118.1893,0.26008245837651467,
1000,0.1,0.3,0.9,0.15,1000,-1381.1305,0.287286154518462,
1000,0.1,0.3,0.9,0.2,200,-1951.8354,0.2766372575497844,
1000,0.1,0.3,0.9,0.2,500,-1127.1123,0.34962694696917035,
1000,0.1,0.3,0.9,0.2,1000,-2126.0693,0.23394431169330307,
1000,0.1,0.3,0.9,0.5,200,-1487.2542,0.30307491430896644,
1000,0.1,0.3,0.9,0.5,500,-1526.8949,0.31589752069448795,
1000,0.1,0.3,0.9,0.5,1000,-1569.4683,0.18866641289421687,
1000,0.1,0.3,0.9,0.8,200,-1434.7726,0.2897917303334429,
1000,0.1,0.3,0.9,0.8,500,-1950.5405,0.23178070274966697,
1000,0.1,0.3,0.9,0.8,1000,-2148.774,0.15465020021296522,
1000,0.1,0.5,0.1,0.1,200,-4535.0825,0.2016186180982439,
1000,0.1,0.5,0.1,0.1,500,-5122.3906,0.1720366983589545,
1000,0.1,0.5,0.1,0.1,1000,-5755.762,0.08238737781985234,
1000,0.1,0.5,0.1,0.15,200,-1756.5594,0.15946096520344863,
1000,0.1,0.5,0.1,0.15,500,-2870.0015,0.26640848269915546,
1000,0.1,0.5,0.1,0.15,1000,-2482.1626,0.30934013400163624,
1000,0.1,0.5,0.1,0.2,200,-4750.0063,0.41974707544052453,
1000,0.1,0.5,0.1,0.2,500,-2613.609,0.15517421394471312,
1000,0.1,0.5,0.1,0.2,1000,-2258.4172,0.130542997500436,
1000,0.1,0.5,0.1,0.5,200,-2306.762,0.11378637515911973,
1000,0.1,0.5,0.1,0.5,500,-3023.2393,0.11035084897351989,
1000,0.1,0.5,0.1,0.5,1000,-1801.8267,0.21308211527977133,
1000,0.1,0.5,0.1,0.8,200,-210.30304,0.35821962647772365,
1000,0.1,0.5,0.1,0.8,500,-2432.4932,0.12169009640960005,
1000,0.1,0.5,0.1,0.8,1000,-3209.098,0.1079953111450191,
1000,0.1,0.5,0.2,0.1,200,-2156.441,0.1291142882033305,
1000,0.1,0.5,0.2,0.1,500,-1401.9763,0.1689651483793216,
1000,0.1,0.5,0.2,0.1,1000,-2021.6859,0.19270412998272524,
1000,0.1,0.5,0.2,0.15,200,-2911.9644,0.32779583358643344,
1000,0.1,0.5,0.2,0.15,500,-1956.5405,0.11052738853751098,
1000,0.1,0.5,0.2,0.15,1000,-3623.2107,0.1738770076646362,
1000,0.1,0.5,0.2,0.2,200,-1320.9808,0.26921059490145277,
1000,0.1,0.5,0.2,0.2,500,-1439.0988,0.5703982678553464,
1000,0.1,0.5,0.2,0.2,1000,-3816.547,0.06331054179638056,
1000,0.1,0.5,0.2,0.5,200,-1795.7562,0.07306597735868332,
1000,0.1,0.5,0.2,0.5,500,-3124.886,0.14387838576925172,
1000,0.1,0.5,0.2,0.5,1000,-3786.9646,0.08574409940209261,
1000,0.1,0.5,0.2,0.8,200,-290.07263,0.2338083378241916,
1000,0.1,0.5,0.2,0.8,500,-713.4097,0.25667906341877106,
1000,0.1,0.5,0.2,0.8,1000,-2764.1355,0.13712323571739715,
1000,0.1,0.5,0.3,0.1,200,-932.03625,0.27003333051473316,
1000,0.1,0.5,0.3,0.1,500,-2411.496,0.15336519121919198,
1000,0.1,0.5,0.3,0.1,1000,-1895.3363,0.08308082321310983,
1000,0.1,0.5,0.3,0.15,200,-1486.2411,0.18561820352833733,
1000,0.1,0.5,0.3,0.15,500,-1575.981,0.0695739634765744,
1000,0.1,0.5,0.3,0.15,1000,-1506.72,0.2313046762725971,
1000,0.1,0.5,0.3,0.2,200,-683.34735,0.18565950567790526,
1000,0.1,0.5,0.3,0.2,500,-1010.5314,0.20129209054234226,
1000,0.1,0.5,0.3,0.2,1000,-1345.8113,0.2894771585112583,
1000,0.1,0.5,0.3,0.5,200,-984.53314,0.10470535440358311,
1000,0.1,0.5,0.3,0.5,500,-1785.0996,0.18146902864522366,
1000,0.1,0.5,0.3,0.5,1000,-1967.2906,0.10879323677452396,
1000,0.1,0.5,0.3,0.8,200,-291.11288,0.3317713548788808,
1000,0.1,0.5,0.3,0.8,500,-2642.3743,0.19921728636266436,
1000,0.1,0.5,0.3,0.8,1000,-3249.3423,0.23292914840742088,
1000,0.1,0.5,0.6,0.1,200,-768.35736,0.1318448828486833,
1000,0.1,0.5,0.6,0.1,500,-1131.382,0.12680386764396043,
1000,0.1,0.5,0.6,0.1,1000,-2205.008,0.16499444236531177,
1000,0.1,0.5,0.6,0.15,200,-687.5055,0.18389160966213083,
1000,0.1,0.5,0.6,0.15,500,-1622.8828,0.26755716412251873,
1000,0.1,0.5,0.6,0.15,1000,-1420.8174,0.36327800560077717,
1000,0.1,0.5,0.6,0.2,200,-535.44696,0.20725943671366115,
1000,0.1,0.5,0.6,0.2,500,-1609.8206,0.27798225035088675,
1000,0.1,0.5,0.6,0.2,1000,-2452.5469,0.15914441486939676,
1000,0.1,0.5,0.6,0.5,200,-788.51843,0.12603080864559071,
1000,0.1,0.5,0.6,0.5,500,-2007.4832,0.2784750637984652,
1000,0.1,0.5,0.6,0.5,1000,-1851.9257,0.1065477392550834,
1000,0.1,0.5,0.6,0.8,200,-1244.0533,0.14106158909260924,
1000,0.1,0.5,0.6,0.8,500,-4056.7285,0.07302250466993972,
1000,0.1,0.5,0.6,0.8,1000,-3645.1807,0.10498009664691081,
1000,0.1,0.5,0.8,0.1,200,-764.0628,0.14680041985598755,
1000,0.1,0.5,0.8,0.1,500,-2285.4192,0.15058485016809905,
1000,0.1,0.5,0.8,0.1,1000,-864.935,0.09454889484711997,
1000,0.1,0.5,0.8,0.15,200,-739.4589,0.15348004904725698,
1000,0.1,0.5,0.8,0.15,500,-1931.1125,0.058955371564189056,
1000,0.1,0.5,0.8,0.15,1000,-1080.9159,0.15304249168362904,
1000,0.1,0.5,0.8,0.2,200,-2133.5593,0.12274564413591284,
1000,0.1,0.5,0.8,0.2,500,-1807.6306,0.1658634695641943,
1000,0.1,0.5,0.8,0.2,1000,-1689.5294,0.05415616479268015,
1000,0.1,0.5,0.8,0.5,200,-2696.4524,0.2562373846970396,
1000,0.1,0.5,0.8,0.5,500,-1319.0083,0.17259972693082515,
1000,0.1,0.5,0.8,0.5,1000,-2189.0095,0.2921628245209333,
1000,0.1,0.5,0.8,0.8,200,-995.717,0.131034525392903,
1000,0.1,0.5,0.8,0.8,500,-1221.8708,0.17862216884564133,
1000,0.1,0.5,0.8,0.8,1000,-2796.9045,0.14291698456525764,
1000,0.1,0.5,0.9,0.1,200,-839.0631,0.118901088460927,
1000,0.1,0.5,0.9,0.1,500,-2943.3508,0.35508156332054497,
1000,0.1,0.5,0.9,0.1,1000,-1146.0347,0.29234129709490525,
1000,0.1,0.5,0.9,0.15,200,-1747.6743,0.18814961444627734,
1000,0.1,0.5,0.9,0.15,500,-2139.6438,0.22791057254358135,
1000,0.1,0.5,0.9,0.15,1000,-2097.5923,0.07623273510399929,
1000,0.1,0.5,0.9,0.2,200,-1230.7075,0.1290246013500572,
